Price,Size,Location,Type,Title,Property ID,Original ID,Listed,Updated
2800000,540,Phnom Penh,Land for Sale,Hard Title,8640072,,07-May-23,
140800,5632,Kandal,Land for Sale,Hard Title,8976466,,07-May-23,
990000,375,Phnom Penh,Land for Sale,Hard Title,9018671,,07-May-23,
88515,2529,Kandal,Land for Sale,Hard Title,9081957,,07-May-23,
38500,2529,Kep,Land for Sale,Soft Title,9241292,,07-May-23,
28888,497,Siem Reap,Land for Sale,Hard Title,7624404,,07-May-23,
300000,9000,Kampong Speu,Land for Sale,Hard Title,9060112,,07-May-23,
400000,10354,Kampot,Land for Sale,Hard Title,9059850,,07-May-23,
159000,300,Phnom Penh,Land for Sale,Soft Title,8138495,,07-May-23,
750000,300,Phnom Penh,Land for Sale,Soft Title,8292519,,07-May-23,
891000,4500,Phnom Penh,Land for Sale,Hard Title,9027403,,07-May-23,
85000,210,Kandal,Land for Sale,Soft Title,8982770,,07-May-23,
500000,840,Phnom Penh,Land for Sale,Soft Title,9392534,,07-May-23,
63000,230,Phnom Penh,Land for Sale,Soft Title,8545531,,07-May-23,
34000,100,Phnom Penh,Land for Sale,Soft Title,8624642,,07-May-23,
41500,117,Phnom Penh,Land for Sale,Soft Title,9162054,,07-May-23,
290000,308,Phnom Penh,Land for Sale,Soft Title,9192146,,07-May-23,
558000,5580,Siem Reap,Land for Sale,Hard Title,8389903,,07-May-23,
32000,5000,Koh Kong,Land for Sale,Soft Title,7786522,,07-May-23,
38000,735,Kep,Land for Sale,Soft Title,9247111,,07-May-23,
500000,420,Phnom Penh,Land for Sale,Hard Title,8882973,,07-May-23,
462320,5779,Phnom Penh,Land for Sale,Soft Title,9268950,,07-May-23,
240000,1500,Phnom Penh,Land for Sale,Soft Title,9277127,,07-May-23,
320000,2000,Phnom Penh,Land for Sale,Soft Title,9331460,,07-May-23,
420000,1500,Phnom Penh,Land for Sale,Soft Title,9375037,,07-May-23,
65000,1500,Kampong Speu,Land for Sale,Soft Title,8142650,,07-May-23,
25000,220,Kandal,Land for Sale,Hard Title,8679195,,07-May-23,
36960,220,Kampong Speu,Land for Sale,Hard Title,9257810,,07-May-23,
2620100,3743,Phnom Penh,Land for Sale,Soft Title,8286854,,07-May-23,
1260000,2100,Siem Reap,Land for Sale,Soft Title,9219235,,07-May-23,
6143200,4388,Phnom Penh,Land for Sale,Soft Title,8962191,,07-May-23,
2620100,3743,Phnom Penh,Land for Sale,Soft Title,8286854,,07-May-23,
1260000,2100,Siem Reap,Land for Sale,Soft Title,9219235,,07-May-23,
6143200,4388,Phnom Penh,Land for Sale,Soft Title,8962191,,07-May-23,
30000,470,Kampong Speu,Land for Sale,Hard Title,9007258,,07-May-23,
12000,475,Kampong Speu,Land for Sale,Soft Title,9386341,,07-May-23,
300000,2000,Kandal,Land for Sale,Soft Title,9202401,,07-May-23,
83000,332,Kandal,Land for Sale,Soft Title,9070048,,07-May-23,
1354050,1594,Preah Sihanouk,Land for Sale,Soft Title,9165770,,07-May-23,
65000,470,Kandal,Land for Sale,Soft Title,9353078,,07-May-23,
370000,4000,Kampong Speu,Land for Sale,Soft Title,9133148,,07-May-23,
1499740,6817,Kandal,Land for Sale,Soft Title,7728377,,07-May-23,
79000,6817,Phnom Penh,Land for Sale,Hard Title,8837236,,07-May-23,
55000,176,Siem Reap,Land for Sale,Hard Title,8335025,,07-May-23,
7382050,147641,Kampong Speu,Land for Sale,Soft Title,9211963,,07-May-23,
680000,100,Kampong Speu,Land for Sale,Soft Title,8567878,,07-May-23,
39999,200,Preah Sihanouk,Land for Sale,Soft Title,8611750,,07-May-23,
546000,28000,Kampong Speu,Land for Sale,Soft Title,7550624,,07-May-23,
15000,200,Kampong Speu,Land for Sale,Soft Title,9343115,,07-May-23,
459360,5220,Kandal,Land for Sale,Hard Title,7472294,,07-May-23,
25565760,35508,Phnom Penh,Land for Sale,Soft Title,8286193,,07-May-23,
90000,2053,Kampong Speu,Land for Sale,Soft Title,9120330,,07-May-23,
20000,351,Kampong Speu,Land for Sale,Hard Title,7676655,,07-May-23,
20000,318,Kampong Speu,Land for Sale,Hard Title,7676611,,07-May-23,
5582850,2863,Phnom Penh,Land for Sale,Hard Title,8881068,,07-May-23,
30000,4774,Kampong Speu,Land for Sale,Soft Title,7687455,,07-May-23,
63000,135,Kandal,Land for Sale,Soft Title,8374994,,07-May-23,
15000,72300,Kampong Speu,Land for Sale,Soft Title,8104971,,07-May-23,
115000,688,Preah Sihanouk,Land for Sale,Hard Title,8148084,,07-May-23,
80000,7500,Pursat,Land for Sale,Soft Title,7505291,,07-May-23,
95000,450,Koh Kong,Land for Sale,Hard Title,8013384,,07-May-23,
900000,100,Kandal,Land for Sale,Soft Title,8459300,,07-May-23,
46000,200,Phnom Penh,Land for Sale,Soft Title,7861762,,07-May-23,
36000,10,Kandal,Land for Sale,Soft Title,8753267,,07-May-23,
55000,1000,Kampong Thom,Land for Sale,Soft Title,9232594,,07-May-23,
30100,4300,Pursat,Land for Sale,Soft Title,7715641,,07-May-23,
38000,6000,Kampot,Land for Sale,Hard Title,9387333,,07-May-23,
2992000,440,Phnom Penh,Land for Sale,Soft Title,8286135,,07-May-23,
13000,2520,Kampong Chhnang,Land for Sale,Soft Title,9344462,,07-May-23,
200000,27000,Kampong Speu,Land for Sale,Soft Title,9205546,,07-May-23,
1278400,799,Siem Reap,Land for Sale,Hard Title,8518036,,07-May-23,
610135.1,358903,Kampot,Land for Sale,Hard Title,7762458,,07-May-23,
375000,125,Tboung Khmum,Land for Sale,Hard Title,8872770,,07-May-23,
891000,90,Siem Reap,Land for Sale,Soft Title,7750726,,07-May-23,
69900,92,Phnom Penh,Land for Sale,Soft Title,9292719,,07-May-23,
31000,92,Phnom Penh,Land for Sale,Soft Title,8256279,,07-May-23,
2760,92,Banteay Meanchey,Land for Sale,Soft Title,8874929,,07-May-23,
640000,220000,Battambang,Land for Sale,Soft Title,9086588,,07-May-23,
364780,598,Phnom Penh,Land for Sale,Hard Title,9136668,,07-May-23,
139,1,Kandal,Land for Sale,Hard Title,9253955,,07-May-23,
152750,235,Phnom Penh,Land for Sale,Hard Title,8683387,,07-May-23,
90000,200,Phnom Penh,Land for Sale,Soft Title,8835479,,07-May-23,
130000,1000,Kandal,Land for Sale,Soft Title,9338745,,07-May-23,
74000,400,Kandal,Land for Sale,Soft Title,8767498,,07-May-23,
420000,100,Kampong Thom,Land for Sale,Soft Title,8983489,,07-May-23,
1000000,5000,Phnom Penh,Land for Sale,Soft Title,7550452,,07-May-23,
5225000,950,Phnom Penh,Land for Sale,Soft Title,8241806,,07-May-23,
834120,5958,Siem Reap,Land for Sale,Soft Title,9220666,,07-May-23,
20000,766,Kep,Land for Sale,Hard Title,8754498,,07-May-23,
22000,130,Kep,Land for Sale,Hard Title,8754495,,07-May-23,
47000,175,Kampot,Land for Sale,Soft Title,8550648,,07-May-23,
380000,486,Phnom Penh,Land for Sale,Soft Title,8444512,,07-May-23,
390000,4049,Kampong Speu,Land for Sale,Hard Title,8443842,,07-May-23,
50000,173,Siem Reap,Land for Sale,Hard Title,8969909,,07-May-23,
27000,110,Kandal,Land for Sale,Soft Title,8687961,,07-May-23,
220110,2001,Siem Reap,Land for Sale,Hard Title,9377405,,07-May-23,
34000,28,Kandal,Land for Sale,Soft Title,8860010,,07-May-23,
430000,4300,Kampong Chhnang,Land for Sale,Hard Title,8517952,,07-May-23,
43000,1257,Kep,Land for Sale,Soft Title,8306009,,07-May-23,
3080000,8100,Phnom Penh,Land for Sale,Soft Title,7474905,,07-May-23,
2400000,8000,Kandal,Land for Sale,Hard Title,7748029,,07-May-23,
657450,2435,Siem Reap,Land for Sale,Soft Title,9218260,,07-May-23,
20777,100,Kandal,Land for Sale,Soft Title,9371987,,07-May-23,
120000,220,Phnom Penh,Land for Sale,Soft Title,8719879,,07-May-23,
8660400,3093,Phnom Penh,Land for Sale,Soft Title,8241766,,07-May-23,
430000,447,Phnom Penh,Land for Sale,Soft Title,8908906,,07-May-23,
349200,900,Phnom Penh,Land for Sale,Hard Title,9112354,,07-May-23,
1900000,1260,Phnom Penh,Land for Sale,Hard Title,9340255,,07-May-23,
15000,100,Kandal,Land for Sale,Soft Title,8774437,,07-May-23,
65000,210,Kandal,Land for Sale,Soft Title,9119498,,07-May-23,
1300000,200,Siem Reap,Land for Sale,Soft Title,8211563,,07-May-23,
40000,109,Phnom Penh,Land for Sale,Hard Title,8605955,,07-May-23,
18000,200,Kandal,Land for Sale,Soft Title,9378325,,07-May-23,
150000,365,Siem Reap,Land for Sale,Soft Title,7461711,,07-May-23,
511000,365,Phnom Penh,Land for Sale,Hard Title,8680806,,07-May-23,
31500,365,Kampong Thom,Land for Sale,Soft Title,8015521,,07-May-23,
19250,365,Pailin,Land for Sale,Hard Title,9316912,,07-May-23,
28000,189,Siem Reap,Land for Sale,Hard Title,7895819,,07-May-23,
19500,158,Siem Reap,Land for Sale,Hard Title,9163414,,07-May-23,
28000,181,Siem Reap,Land for Sale,Hard Title,9163419,,07-May-23,
1100000,181,Phnom Penh,Land for Sale,Soft Title,8241700,,07-May-23,
125000,300,Phnom Penh,Land for Sale,Hard Title,8530779,,07-May-23,
33603,1461,Kandal,Land for Sale,Soft Title,8767438,,07-May-23,
140000,1016,Kandal,Land for Sale,Hard Title,8963908,,07-May-23,
25000,1200,Kampot,Land for Sale,Soft Title,8952255,,07-May-23,
135000,300,Preah Sihanouk,Land for Sale,Hard Title,9189016,,07-May-23,
294930,1017,Siem Reap,Land for Sale,Hard Title,8342490,,07-May-23,
501600,1045,Siem Reap,Land for Sale,Hard Title,8806470,,07-May-23,
27000,3135,Takeo,Land for Sale,Soft Title,8642590,,07-May-23,
3800000,2531,Phnom Penh,Land for Sale,Soft Title,8525512,,07-May-23,
938784,28448,Kampong Speu,Land for Sale,Soft Title,9212016,,07-May-23,
130000,1000,Kandal,Land for Sale,Soft Title,7656504,,07-May-23,
140000,660,Kandal,Land for Sale,Soft Title,8417804,,07-May-23,
80000,4970,Kampong Speu,Land for Sale,Soft Title,8040970,,07-May-23,
600000,3504,Kandal,Land for Sale,Soft Title,8896624,,07-May-23,
130000,1040,Kandal,Land for Sale,Soft Title,9027014,,07-May-23,
42000,300,Siem Reap,Land for Sale,Hard Title,7964506,,07-May-23,
17500,156,Siem Reap,Land for Sale,Hard Title,7964472,,07-May-23,
18500,200,Siem Reap,Land for Sale,Hard Title,7964396,,07-May-23,
4700000,200,Phnom Penh,Land for Sale,Soft Title,8239577,,07-May-23,
32000,86,Kep,Land for Sale,Soft Title,8749606,,07-May-23,
280000,2400,Kandal,Land for Sale,Soft Title,9059531,,07-May-23,
1090000,841,Phnom Penh,Land for Sale,Hard Title,9392088,,07-May-23,
26000,841,Siem Reap,Land for Sale,Soft Title,8066469,,07-May-23,
285000000,30000,Siem Reap,Land for Sale,Soft Title,8570581,,07-May-23,
80000,10,Koh Kong,Land for Sale,Soft Title,9371543,,07-May-23,
91080,2024,Kandal,Land for Sale,Soft Title,8557020,,07-May-23,
300295,3161,Phnom Penh,Land for Sale,Soft Title,8557018,,07-May-23,
110000,3161,Battambang,Land for Sale,Hard Title,9096660,,07-May-23,
99000,300,Phnom Penh,Land for Sale,Soft Title,9191924,,07-May-23,
2970000,2700,Phnom Penh,Land for Sale,Soft Title,9309048,,07-May-23,
550000,1350,Phnom Penh,Land for Sale,Hard Title,7718941,,07-May-23,
28000,200,Kandal,Land for Sale,Soft Title,9095837,,07-May-23,
7936000,320000,Preah Sihanouk,Land for Sale,Hard Title,8443748,,07-May-23,
5425970,98654,Koh Kong,Land for Sale,Hard Title,8329719,,07-May-23,
36000,448,Battambang,Land for Sale,Soft Title,8525165,,07-May-23,
525000,15000,Kampot,Land for Sale,Hard Title,8837972,,07-May-23,
35000,3000,Kampot,Land for Sale,Hard Title,9361677,,07-May-23,
4149200,3772,Kampot,Land for Sale,Soft Title,8823637,,07-May-23,
93310,9331,Kampot,Land for Sale,Hard Title,8796079,,07-May-23,
1519200,1266,Siem Reap,Land for Sale,Hard Title,9224311,,07-May-23,
4680600,807,Phnom Penh,Land for Sale,Hard Title,8239554,,07-May-23,
18000,260,Kandal,Land for Sale,Soft Title,9160975,,07-May-23,
850000,100,Phnom Penh,Land for Sale,Soft Title,8525500,,07-May-23,
444750,593,Siem Reap,Land for Sale,Hard Title,8296465,,07-May-23,
55000,385,Siem Reap,Land for Sale,Hard Title,8827797,,07-May-23,
181700,790,Siem Reap,Land for Sale,Hard Title,8872886,,07-May-23,
5020,2510,Phnom Penh,Land for Sale,Hard Title,9136725,,07-May-23,
1073605,5395,Siem Reap,Land for Sale,Soft Title,8018013,,07-May-23,
120000,10000,Oddar Meanchey,Land for Sale,Soft Title,9252883,,07-May-23,
75555,4900,Oddar Meanchey,Land for Sale,Soft Title,8797366,,07-May-23,
3504600,1593,Phnom Penh,Land for Sale,Hard Title,8931219,,07-May-23,
403200,672,Siem Reap,Land for Sale,Hard Title,9243863,,07-May-23,
13500,608,Kampot,Land for Sale,Hard Title,7644684,,07-May-23,
64500,264,Kampot,Land for Sale,Hard Title,8699965,,07-May-23,
30000,120,Kampot,Land for Sale,Hard Title,8707713,,07-May-23,
4470000,745,Phnom Penh,Land for Sale,Hard Title,8921476,,07-May-23,
1863360,10352,Phnom Penh,Land for Sale,Soft Title,9180945,,07-May-23,
1231000,1231,Preah Sihanouk,Land for Sale,Hard Title,8665731,,07-May-23,
2975000,1750,Phnom Penh,Land for Sale,Soft Title,9221642,,07-May-23,
70000,1900,Kampong Speu,Land for Sale,Soft Title,8527794,,07-May-23,
24000,6,Takeo,Land for Sale,Soft Title,9349331,,07-May-23,
20500,1,Kampong Chhnang,Land for Sale,Soft Title,9292798,,07-May-23,
72000,2519,Kampot,Land for Sale,Soft Title,9096510,,07-May-23,
58000,2000,Mondulkiri,Land for Sale,Soft Title,7668512,,07-May-23,
1320000,600,Phnom Penh,Land for Sale,Soft Title,8228166,,07-May-23,
1360,136,Phnom Penh,Land for Sale,Soft Title,8766383,,07-May-23,
990000,3960,Siem Reap,Land for Sale,Hard Title,7873822,,07-May-23,
9280370,3883,Phnom Penh,Land for Sale,Soft Title,9221663,,07-May-23,
13999,3883,Phnom Penh,Land for Sale,Hard Title,9281984,,07-May-23,
460000,3883,Phnom Penh,Land for Sale,Soft Title,8698506,,07-May-23,
70000,3883,Phnom Penh,Land for Sale,Soft Title,9121168,,07-May-23,
300000,3883,Phnom Penh,Land for Sale,Soft Title,9120953,,07-May-23,
1600000,3883,Phnom Penh,Land for Sale,Hard Title,9294889,,07-May-23,
460000,3883,Phnom Penh,Land for Sale,Soft Title,8698478,,07-May-23,
280000,3883,Phnom Penh,Land for Sale,Soft Title,7528156,,07-May-23,
250000,3500,Kampot,Land for Sale,Hard Title,8952434,,07-May-23,
1900000,3500,Phnom Penh,Land for Sale,Hard Title,9309606,,07-May-23,
2998,2,Phnom Penh,Land for Sale,Soft Title,7500890,,07-May-23,
900,60,Kampong Speu,Land for Sale,Soft Title,8097011,,07-May-23,
2150610,6517,Phnom Penh,Land for Sale,Hard Title,7605555,,07-May-23,
9000,120,Kandal,Land for Sale,Soft Title,8751042,,07-May-23,
20000,2300,Phnom Penh,Land for Sale,Hard Title,8790236,,07-May-23,
11709360,48789,Kandal,Land for Sale,Soft Title,8624581,,07-May-23,
274482,11934,Kampot,Land for Sale,Hard Title,8846696,,07-May-23,
48000,922,Kampot,Land for Sale,Hard Title,9321135,,07-May-23,
450000,11758,Kampot,Land for Sale,Hard Title,9015196,,07-May-23,
1650000,580,Phnom Penh,Land for Sale,Soft Title,8228158,,07-May-23,
480000,5779,Phnom Penh,Land for Sale,Soft Title,8540440,,07-May-23,
4842000,807,Phnom Penh,Land for Sale,Soft Title,8612567,,07-May-23,
52000,105,Phnom Penh,Land for Sale,Soft Title,9018609,,07-May-23,
2380000,14000,Kandal,Land for Sale,Hard Title,9391842,,07-May-23,
652740,1892,Phnom Penh,Land for Sale,Hard Title,9389909,,07-May-23,
187760,9388,Kampong Speu,Land for Sale,Soft Title,8519659,,07-May-23,
26000,120,Kandal,Land for Sale,Soft Title,8519657,,07-May-23,
1200000,16745,Kandal,Land for Sale,Soft Title,8712907,,07-May-23,
1423070,16742,Kandal,Land for Sale,Soft Title,8722945,,07-May-23,
275000,16742,Phnom Penh,Land for Sale,Soft Title,9352910,,07-May-23,
17014500,3781,Phnom Penh,Land for Sale,Hard Title,8228142,,07-May-23,
1011300,3371,Phnom Penh,Land for Sale,Soft Title,9115970,,07-May-23,
28000,200,Kandal,Land for Sale,Soft Title,7642146,,07-May-23,
35500,200,Kampong Speu,Land for Sale,Soft Title,8255019,,07-May-23,
68000,121,Phnom Penh,Land for Sale,Soft Title,8314784,,07-May-23,
889000,1778,Siem Reap,Land for Sale,Hard Title,7953082,,07-May-23,
70000,10000,Kampong Speu,Land for Sale,Hard Title,7847490,,07-May-23,
360140,3274,Siem Reap,Land for Sale,Hard Title,9377404,,07-May-23,
28000,3274,Kampong Speu,Land for Sale,Soft Title,9376674,,07-May-23,
21000,3274,Battambang,Land for Sale,Soft Title,9042693,,07-May-23,
1087500,435,Siem Reap,Land for Sale,Hard Title,9243006,,07-May-23,
344825,5305,Siem Reap,Land for Sale,Hard Title,9289538,,07-May-23,
2420000,22000,Siem Reap,Land for Sale,Hard Title,9382371,,07-May-23,
8122800,3868,Phnom Penh,Land for Sale,Hard Title,8830769,,07-May-23,
21000000,6000,Phnom Penh,Land for Sale,Soft Title,8228119,,07-May-23,
8470150,13031,Preah Sihanouk,Land for Sale,Hard Title,8660520,,07-May-23,
39075000,39075,Preah Sihanouk,Land for Sale,Hard Title,8700216,,07-May-23,
125000,260,Phnom Penh,Land for Sale,Hard Title,8871886,,07-May-23,
1002100,1822,Phnom Penh,Land for Sale,Hard Title,8921729,,07-May-23,
120000,776,Kandal,Land for Sale,Soft Title,8992583,,07-May-23,
6612000,10173,Phnom Penh,Land for Sale,Hard Title,9030410,,07-May-23,
7740000,2580,Phnom Penh,Land for Sale,Soft Title,9221619,,07-May-23,
1200000,2580,Phnom Penh,Land for Sale,Hard Title,9245598,,07-May-23,
185000,2580,Phnom Penh,Land for Sale,Soft Title,8155551,,07-May-23,
147000,2580,Phnom Penh,Land for Sale,Hard Title,8508509,,07-May-23,
175000,2580,Phnom Penh,Land for Sale,Hard Title,9267412,,07-May-23,
1875000,25000,Phnom Penh,Land for Sale,Soft Title,9190463,,07-May-23,
149000,25000,Phnom Penh,Land for Sale,Hard Title,9125349,,07-May-23,
430000,25000,Phnom Penh,Land for Sale,Hard Title,9125209,,07-May-23,
53000,170,Phnom Penh,Land for Sale,Soft Title,9026362,,07-May-23,
199000,170,Phnom Penh,Land for Sale,Hard Title,9391667,,07-May-23,
16500,110,Siem Reap,Land for Sale,Hard Title,8516763,,07-May-23,
1120000,1600,Phnom Penh,Land for Sale,Soft Title,9345141,,07-May-23,
220000,1600,Kandal,Land for Sale,Soft Title,8239226,,07-May-23,
168000,1000,Takeo,Land for Sale,Soft Title,8626884,,07-May-23,
24500,100,Phnom Penh,Land for Sale,Soft Title,8281958,,07-May-23,
530000,585,Phnom Penh,Land for Sale,Soft Title,8330606,,07-May-23,
6240000,780000,Kampong Speu,Land for Sale,Hard Title,8281581,,07-May-23,
615250,1150,Phnom Penh,Land for Sale,Hard Title,7618606,,07-May-23,
36000,79,Phnom Penh,Land for Sale,Soft Title,7672467,,07-May-23,
132000,600,Phnom Penh,Land for Sale,Soft Title,9370452,,07-May-23,
12500,280,Battambang,Land for Sale,Hard Title,9366659,,07-May-23,
12000000,2000000,Kandal,Land for Sale,Soft Title,9277045,,07-May-23,
960000,100,Kampong Speu,Land for Sale,Hard Title,7467190,,07-May-23,
550000,600,Phnom Penh,Land for Sale,Hard Title,9392090,,07-May-23,
50000000,20000,Mondulkiri,Land for Sale,Soft Title,8525011,,07-May-23,
1650000,15000,Mondulkiri,Land for Sale,Hard Title,8484837,,07-May-23,
99000,4534,Mondulkiri,Land for Sale,Soft Title,8516018,,07-May-23,
26000,153,Phnom Penh,Land for Sale,Soft Title,9389191,,07-May-23,
16000,100,Kandal,Land for Sale,Soft Title,9389146,,07-May-23,
16000,220,Koh Kong,Land for Sale,Hard Title,9091727,,07-May-23,
16000,100,Kandal,Land for Sale,Soft Title,9389146,,07-May-23,
16000,220,Koh Kong,Land for Sale,Hard Title,9091727,,07-May-23,
54855,1219,Siem Reap,Land for Sale,Soft Title,7666928,,07-May-23,
107500,21500,Phnom Penh,Land for Sale,Soft Title,8727599,,07-May-23,
510,51,Siem Reap,Land for Sale,Soft Title,8727243,,07-May-23,
125000,1200,Battambang,Land for Sale,Soft Title,8365244,,07-May-23,
450000,4400,Battambang,Land for Sale,Soft Title,8524293,,07-May-23,
22000,4400,Kampot,Land for Sale,Hard Title,9362316,,07-May-23,
19000,340,Kandal,Land for Sale,Soft Title,8602307,,07-May-23,
39,6,Siem Reap,Land for Sale,Soft Title,7580045,,07-May-23,
13500,6,Siem Reap,Land for Sale,Soft Title,8526464,,07-May-23,
720000,20000,Siem Reap,Land for Sale,Soft Title,9282246,,07-May-23,
140000000,20000,Stung Treng,Land for Sale,Soft Title,9318180,,07-May-23,
330,330,Kandal,Land for Sale,Soft Title,8772430,,07-May-23,
1164,582,Phnom Penh,Land for Sale,Soft Title,7458424,,07-May-23,
1671150,11141,Kandal,Land for Sale,Soft Title,7453820,,07-May-23,
75000,10,Battambang,Land for Sale,Soft Title,9202817,,07-May-23,
15300,100,Phnom Penh,Land for Sale,Soft Title,8492921,,07-May-23,
55999,286,Kampong Speu,Land for Sale,Soft Title,8802478,,07-May-23,
681000,2724,Siem Reap,Land for Sale,Hard Title,8530357,,07-May-23,
76798,2021,Siem Reap,Land for Sale,Hard Title,9051719,,07-May-23,
105000,1400,Siem Reap,Land for Sale,Hard Title,8898899,,07-May-23,
41400,360,Siem Reap,Land for Sale,Hard Title,7951501,,07-May-23,
1800,360,Tboung Khmum,Land for Sale,Soft Title,9137494,,07-May-23,
15000,360,Banteay Meanchey,Land for Sale,Soft Title,8862877,,07-May-23,
85000,431,Kandal,Land for Sale,Soft Title,9042288,,07-May-23,
175000,600,Phnom Penh,Land for Sale,Hard Title,9327256,,07-May-23,
145000,403,Phnom Penh,Land for Sale,Hard Title,9298210,,07-May-23,
40000,68,Phnom Penh,Land for Sale,Soft Title,9374312,,07-May-23,
700000,68,Phnom Penh,Land for Sale,Hard Title,7612246,,07-May-23,
40500,90,Phnom Penh,Land for Sale,Soft Title,7621809,,07-May-23,
3000,1,Phnom Penh,Land for Sale,Soft Title,7884681,,07-May-23,
1,1,Phnom Penh,Land for Sale,Soft Title,7698284,,07-May-23,
25500000,2318,Phnom Penh,Land for Sale,Soft Title,8525800,,07-May-23,
35000,200,Kandal,Land for Sale,Soft Title,9376019,,07-May-23,
700000,1200,Kandal,Land for Sale,Soft Title,9004327,,07-May-23,
16000,138,Siem Reap,Land for Sale,Hard Title,9391308,,07-May-23,
35000,3000,Kampot,Land for Sale,Hard Title,9374953,,07-May-23,
625000,5000,Siem Reap,Land for Sale,Hard Title,9391295,,07-May-23,
