,Date,Open,High,Low,Close,Adj Close,Volume
3597,8/10/2017,"4,012.90","4,023.90","4,012.90","4,014.50","4,014.50",-
3598,8/11/2017,"4,006.80","4,023.40","4,006.80","4,007.10","4,007.10",-
3599,8/14/2017,"4,002.60","4,009.10","4,002.60","4,004.00","4,004.00",-
3600,8/15/2017,"4,014.10","4,030.00","4,014.10","4,013.20","4,013.20",-
3601,8/16/2017,"4,035.40","4,035.40","4,033.60","4,036.30","4,036.30",-
3602,8/17/2017,"4,009.80","4,038.60","4,009.80","4,010.40","4,010.40",-
3603,8/18/2017,"4,030.40","4,033.70","4,030.40","4,027.40","4,027.40",-
3604,8/21/2017,"4,031.50","4,035.80","4,029.80","4,030.40","4,030.40",-
3605,8/22/2017,"4,014.10","4,026.10","4,014.10","4,013.30","4,013.30",-
3606,8/23/2017,"4,024.20","4,087.00","4,010.90","4,024.20","4,024.20",-
3607,8/24/2017,"4,000.70","4,085.00","3,967.80","4,003.00","4,003.00",-
3608,8/25/2017,"3,965.70","4,061.00","3,954.90","4,060.00","4,060.00",-
3609,8/28/2017,"3,912.00","4,061.00","3,912.00","3,921.50","3,921.50",-
3610,8/29/2017,"3,959.20","4,040.00","3,959.20","4,041.00","4,041.00",-
3611,8/30/2017,"3,965.70","4,040.00","3,965.70","4,040.00","4,040.00",-
3612,8/31/2017,"3,984.40","4,041.00","3,973.60","3,984.10","3,984.10",-
3613,9/1/2017,"3,954.00","4,041.00","3,954.00","3,951.60","3,951.60",-
3614,9/4/2017,"3,977.10","3,977.10","3,967.20","3,984.00","3,984.00",-
3615,9/5/2017,"3,971.90","4,041.00","3,965.80","3,970.00","3,970.00",-
3616,9/6/2017,"3,954.30","4,041.00","3,954.30","4,041.00","4,041.00",-
3617,9/7/2017,"3,963.90","4,040.00","3,963.90","3,965.50","3,965.50",-
3618,9/8/2017,"3,949.80","4,041.00","3,949.80","3,952.10","3,952.10",-
3619,9/11/2017,"3,981.70","4,041.00","3,966.20","4,041.00","4,041.00",-
3620,9/12/2017,"3,983.90","4,040.00","3,971.20","3,985.90","3,985.90",-
3621,9/13/2017,"3,959.30","4,041.00","3,959.30","4,040.00","4,040.00",-
3622,9/14/2017,"4,000.90","4,040.00","3,973.50","4,041.00","4,041.00",-
3623,9/15/2017,"3,964.20","3,969.60","3,964.20","4,040.00","4,040.00",-
3624,9/18/2017,"3,975.60","4,041.00","3,972.80","3,972.70","3,972.70",-
3625,9/19/2017,"3,974.70","4,051.00","3,973.20","3,976.60","3,976.60",-
3626,9/20/2017,"3,972.90","3,975.30","3,972.90","4,051.00","4,051.00",-
3627,9/21/2017,"4,019.20","4,051.00","3,978.50","4,050.00","4,050.00",-
3628,9/22/2017,"3,963.10","4,051.00","3,963.10","3,964.60","3,964.60",-
3629,9/25/2017,"3,988.10","4,051.00","3,975.00","3,980.90","3,980.90",-
3630,9/26/2017,"3,982.50","4,050.00","3,971.00","4,051.00","4,051.00",-
3631,9/27/2017,"3,974.40","4,051.00","3,969.20","3,971.70","3,971.70",-
3632,9/28/2017,"3,965.20","4,041.00","3,965.20","3,968.50","3,968.50",-
3633,9/29/2017,"3,966.30","4,041.00","3,964.80","4,040.00","4,040.00",-
3634,10/2/2017,"3,967.40","3,967.40","3,965.70","3,989.40","3,989.40",-
3635,10/3/2017,"3,969.10","3,969.60","3,969.10","3,966.10","3,966.10",-
3636,10/4/2017,"3,972.80","4,041.00","3,968.30","3,975.90","3,975.90",-
3637,10/5/2017,"3,973.00","4,041.00","3,967.00","3,972.70","3,972.70",-
3638,10/6/2017,"3,975.80","4,041.00","3,964.90","3,976.10","3,976.10",-
3639,10/9/2017,"3,952.70","3,965.10","3,952.70","3,955.80","3,955.80",-
3640,10/10/2017,"3,966.30","4,041.00","3,959.50","3,966.50","3,966.50",-
3641,10/11/2017,"3,948.40","4,040.00","3,948.40","4,040.00","4,040.00",-
3642,10/12/2017,"3,941.40","4,041.00","3,941.40","3,943.20","3,943.20",-
3643,10/13/2017,"3,963.30","4,031.00","3,954.90","4,030.00","4,030.00",-
3644,10/16/2017,"3,957.50","3,960.60","3,957.50","3,955.40","3,955.40",-
3645,10/17/2017,"3,963.60","4,031.00","3,954.90","3,962.80","3,962.80",-
3646,10/18/2017,"3,950.50","4,029.00","3,950.40","3,951.10","3,951.10",-
3647,10/19/2017,"3,935.90","4,026.00","3,935.90","3,936.20","3,936.20",-
3648,10/20/2017,"3,943.20","4,029.00","3,943.20","3,944.30","3,944.30",-
3649,10/23/2017,"3,971.30","4,029.00","3,957.50","4,029.00","4,029.00",-
3650,10/24/2017,"3,953.50","4,027.00","3,953.50","3,955.30","3,955.30",-
3651,10/25/2017,"3,958.30","4,030.00","3,956.80","4,027.00","4,027.00",-
3652,10/26/2017,"3,941.70","4,031.00","3,941.70","3,943.60","3,943.60",-
3653,10/27/2017,"4,025.50","4,031.00","3,958.40","4,020.40","4,020.40",-
3654,10/30/2017,"3,960.40","4,030.00","3,954.20","3,960.10","3,960.10",-
3655,10/31/2017,"3,949.10","4,027.00","3,949.10","3,949.70","3,949.70",-
3656,11/1/2017,"3,962.40","4,029.00","3,951.70","3,959.30","3,959.30",-
3657,11/2/2017,"3,954.40","4,029.00","3,950.20","3,960.30","3,960.30",-
3658,11/3/2017,"3,952.90","4,027.00","3,952.90","3,952.60","3,952.60",-
3659,11/6/2017,"3,969.40","4,029.00","3,951.00","3,968.90","3,968.90",-
3660,11/7/2017,"3,944.70","4,029.00","3,944.70","3,945.00","3,945.00",-
3661,11/8/2017,"3,940.50","4,027.00","3,940.50","3,942.40","3,942.40",-
3662,11/9/2017,"3,951.80","4,029.00","3,951.80","4,029.00","4,029.00",-
3663,11/10/2017,"3,948.90","4,029.00","3,945.60","3,952.80","3,952.80",-
3664,11/13/2017,"3,945.00","4,027.00","3,945.00","3,939.50","3,939.50",-
3665,11/14/2017,"3,946.80","4,029.00","3,946.40","4,027.00","4,027.00",-
3666,11/15/2017,"3,923.90","4,021.00","3,923.90","3,921.20","3,921.20",-
3667,11/16/2017,-,-,-,-,-,-
3668,11/17/2017,"3,935.60","4,020.00","3,935.60","4,020.00","4,020.00",-
3669,11/20/2017,"3,960.90","4,019.00","3,948.70","3,945.10","3,945.10",-
3670,11/21/2017,"3,959.60","4,019.00","3,945.10","3,962.50","3,962.50",-
3671,11/22/2017,"3,939.90","4,019.00","3,939.90","4,017.00","4,017.00",-
3672,11/23/2017,"3,926.90","3,954.90","3,926.90","3,925.20","3,925.20",-
3673,11/24/2017,"3,955.60","4,017.00","3,955.60","3,954.30","3,954.30",-
3674,11/27/2017,"3,939.50","4,017.00","3,937.90","3,934.20","3,934.20",-
3675,11/28/2017,"3,957.90","4,021.00","3,955.50","3,960.60","3,960.60",-
3676,11/29/2017,"3,967.40","4,021.00","3,949.30","3,968.00","3,968.00",-
3677,11/30/2017,"3,946.50","4,025.00","3,946.50","3,947.90","3,947.90",-
3678,12/1/2017,"3,926.40","4,025.00","3,926.40","3,931.90","3,931.90",-
3679,12/4/2017,"3,961.10","4,021.00","3,954.80","3,952.10","3,952.10",-
3680,12/5/2017,"3,949.00","4,027.00","3,949.00","4,020.00","4,020.00",-
3681,12/6/2017,"3,970.80","4,025.00","3,952.80","3,968.80","3,968.80",-
3682,12/7/2017,"3,957.90","4,025.00","3,957.90","3,955.40","3,955.40",-
3683,12/8/2017,"3,963.80","4,020.00","3,953.30","4,021.00","4,021.00",-
3684,12/11/2017,"3,958.30","4,020.00","3,958.30","3,940.70","3,940.70",-
3685,12/12/2017,"3,963.90","4,020.00","3,953.40","4,020.00","4,020.00",-
3686,12/13/2017,"3,963.00","4,020.00","3,953.20","3,965.90","3,965.90",-
3687,12/14/2017,"3,919.90","4,021.00","3,919.90","3,924.30","3,924.30",-
3688,12/15/2017,"3,967.40","4,021.00","3,954.90","3,971.40","3,971.40",-
3689,12/18/2017,"3,970.50","4,029.00","3,952.00","3,970.50","3,970.50",-
3690,12/19/2017,"3,954.60","4,027.00","3,950.90","3,954.60","3,954.60",-
3691,12/20/2017,"3,941.90","4,019.00","3,941.90","4,019.00","4,019.00",-
3692,12/21/2017,"3,940.30","4,017.00","3,940.30","4,019.00","4,019.00",-
3693,12/22/2017,"3,965.30","3,965.30","3,952.10","3,957.80","3,957.80",-
3694,12/25/2017,"3,953.70","3,953.70","3,945.20","3,949.10","3,949.10",-
3695,12/26/2017,"3,947.00","4,031.00","3,947.00","3,945.70","3,945.70",-
3696,12/27/2017,"3,949.10","4,030.00","3,949.10","3,950.60","3,950.60",-
3697,12/28/2017,"3,949.60","4,031.00","3,949.60","3,951.60","3,951.60",-
3698,12/29/2017,"3,957.90","4,031.00","3,952.10","4,030.00","4,030.00",-
3699,12/29/2017,"3,957.90","4,031.00","3,952.10","4,030.00","4,030.00",-
3700,1/1/2018,"3,947.90","3,947.90","3,947.90","3,947.80","3,947.80",-
3701,1/2/2018,"3,943.80","3,953.10","3,939.50","3,944.20","3,944.20",-
3702,1/3/2018,"3,954.00","4,031.00","3,950.60","4,021.00","4,021.00",-
3703,1/4/2018,"3,953.50","4,025.00","3,949.00","3,952.30","3,952.30",-
3704,1/5/2018,"3,943.90","4,021.00","3,943.90","3,946.70","3,946.70",-
3705,1/8/2018,"3,958.10","4,020.00","3,952.40","4,020.00","4,020.00",-
3706,1/9/2018,"3,957.40","4,021.00","3,954.80","4,020.00","4,020.00",-
3707,1/10/2018,"3,952.00","4,020.00","3,929.20","3,952.20","3,952.20",-
3708,1/11/2018,"3,966.50","4,021.00","3,940.00","4,021.00","4,021.00",-
3709,1/12/2018,"3,903.40","4,016.00","3,903.40","4,015.00","4,015.00",-
3710,1/15/2018,"3,917.50","3,943.50","3,912.70","3,914.10","3,914.10",-
3711,1/16/2018,"3,943.30","4,017.00","3,939.90","3,942.20","3,942.20",-
3712,1/17/2018,"3,914.70","4,011.00","3,914.70","4,010.00","4,010.00",-
3713,1/18/2018,"3,947.20","4,011.00","3,941.70","3,948.70","3,948.70",-
3714,1/19/2018,"3,943.10","4,010.00","3,943.10","3,941.90","3,941.90",-
3715,1/22/2018,"3,951.90","4,010.00","3,938.50","3,958.40","3,958.40",-
3716,1/23/2018,"3,934.10","4,005.00","3,933.20","4,000.00","4,000.00",-
3717,1/24/2018,"4,005.00","4,005.00","3,944.90","4,000.00","4,000.00",-
3718,1/25/2018,"3,924.40","4,001.00","3,924.40","4,001.00","4,001.00",-
3719,1/26/2018,"3,943.30","4,001.00","3,943.30","4,000.00","4,000.00",-
3720,1/29/2018,"3,950.20","3,950.70","3,933.40","4,005.00","4,005.00",-
3721,1/30/2018,"3,940.70","4,001.00","3,940.70","4,000.00","4,000.00",-
3722,1/31/2018,"3,943.00","3,943.00","3,933.90","4,001.00","4,001.00",-
3723,2/1/2018,"3,949.40","4,001.00","3,932.40","4,001.00","4,001.00",-
3724,2/2/2018,"3,912.20","4,001.00","3,912.20","4,001.00","4,001.00",-
3725,2/5/2018,"3,949.00","4,000.00","3,937.30","4,001.00","4,001.00",-
3726,2/6/2018,"3,956.00","4,001.00","3,940.80","4,000.00","4,000.00",-
3727,2/7/2018,"3,933.80","3,940.30","3,933.80","4,001.00","4,001.00",-
3728,2/8/2018,"3,960.50","4,005.00","3,937.20","4,005.00","4,005.00",-
3729,2/9/2018,"3,931.70","4,005.00","3,931.70","4,005.00","4,005.00",-
3730,2/12/2018,"3,929.20","4,001.00","3,929.20","4,000.00","4,000.00",-
3731,2/13/2018,"3,933.90","4,001.00","3,933.90","4,001.00","4,001.00",-
3732,2/14/2018,"3,938.60","4,001.00","3,938.60","4,001.00","4,001.00",-
3733,2/15/2018,"3,903.80","4,001.00","3,903.80","4,001.00","4,001.00",-
3734,2/16/2018,"3,924.20","3,998.00","3,924.20","3,998.00","3,998.00",-
3735,2/19/2018,"3,962.90","3,973.60","3,931.60","3,990.00","3,990.00",-
3736,2/20/2018,"3,938.00","3,938.00","3,932.20","3,931.60","3,931.60",-
3737,2/21/2018,"3,938.00","3,991.00","3,938.00","3,990.00","3,990.00",-
3738,2/22/2018,"3,956.50","3,991.00","3,935.90","3,990.00","3,990.00",-
3739,2/23/2018,"3,923.20","3,991.00","3,923.20","3,990.00","3,990.00",-
3740,2/26/2018,"3,940.10","3,993.00","3,930.50","3,939.00","3,939.00",-
3741,2/27/2018,"3,930.70","3,990.00","3,928.40","3,990.00","3,990.00",-
3742,2/28/2018,"3,956.30","4,000.00","3,930.90","3,990.00","3,990.00",-
3743,3/1/2018,"3,940.00","3,995.00","3,925.70","4,000.00","4,000.00",-
3744,3/2/2018,"3,897.70","3,991.00","3,897.70","3,991.00","3,991.00",-
3745,3/5/2018,"3,915.90","3,983.00","3,915.90","3,983.00","3,983.00",-
3746,3/6/2018,"3,909.20","3,981.00","3,909.20","3,981.00","3,981.00",-
3747,3/7/2018,"3,914.50","3,990.00","3,914.50","3,981.00","3,981.00",-
3748,3/8/2018,"3,932.90","3,992.00","3,917.80","3,991.00","3,991.00",-
3749,3/9/2018,"3,941.20","3,991.00","3,918.90","3,991.00","3,991.00",-
3750,3/12/2018,"3,914.70","3,992.00","3,911.00","3,992.00","3,992.00",-
3751,3/13/2018,"3,901.60","3,991.00","3,901.60","3,991.00","3,991.00",-
3752,3/14/2018,"3,901.00","3,990.00","3,901.00","3,990.00","3,990.00",-
3753,3/15/2018,"3,918.70","3,989.00","3,913.20","3,988.00","3,988.00",-
3754,3/16/2018,"3,928.70","3,988.00","3,928.70","3,988.00","3,988.00",-
3755,3/19/2018,"3,954.50","3,986.00","3,905.90","3,986.00","3,986.00",-
3756,3/20/2018,"3,899.60","3,980.00","3,899.60","3,980.00","3,980.00",-
3757,3/21/2018,"3,928.70","3,975.00","3,906.10","3,970.00","3,970.00",-
3758,3/22/2018,"3,878.40","3,922.80","3,878.40","3,970.00","3,970.00",-
3759,3/23/2018,"3,914.40","3,983.00","3,911.30","3,922.80","3,922.80",-
3760,3/26/2018,"3,909.00","3,986.00","3,908.10","3,907.90","3,907.90",-
3761,3/27/2018,"3,895.00","3,985.00","3,895.00","3,985.00","3,985.00",-
3762,3/28/2018,"3,914.20","3,986.00","3,914.20","3,985.00","3,985.00",-
3763,3/29/2018,"3,942.70","3,988.00","3,919.50","3,985.00","3,985.00",-
3764,3/30/2018,"3,925.50","3,991.00","3,919.80","3,990.00","3,990.00",-
3765,4/2/2018,"3,922.30","3,990.00","3,922.30","3,916.40","3,916.40",-
3766,4/3/2018,"3,928.40","3,991.00","3,920.20","3,991.00","3,991.00",-
3767,4/4/2018,"3,924.10","3,992.00","3,920.80","3,990.00","3,990.00",-
3768,4/5/2018,"3,920.00","3,992.00","3,920.00","3,992.00","3,992.00",-
3769,4/6/2018,"3,933.00","3,933.00","3,925.40","3,991.00","3,991.00",-
3770,4/9/2018,"3,916.10","3,998.00","3,916.10","3,998.00","3,998.00",-
3771,4/10/2018,"3,908.20","3,991.00","3,908.20","3,907.40","3,907.40",-
3772,4/11/2018,"3,916.40","3,929.80","3,916.40","3,991.00","3,991.00",-
3773,4/12/2018,"3,931.00","3,998.00","3,931.00","3,997.00","3,997.00",-
3774,4/13/2018,"3,936.90","4,005.00","3,936.90","3,995.00","3,995.00",-
3775,4/16/2018,"3,935.90","4,006.00","3,932.80","4,006.00","4,006.00",-
3776,4/17/2018,"3,927.00","4,008.00","3,927.00","4,006.00","4,006.00",-
3777,4/18/2018,"3,929.80","4,010.00","3,929.80","4,005.00","4,005.00",-
3778,4/19/2018,"3,939.70","4,011.00","3,939.70","4,011.00","4,011.00",-
3779,4/20/2018,"3,947.70","4,011.00","3,944.00","4,010.00","4,010.00",-
3780,4/23/2018,"3,952.30","4,010.00","3,939.30","3,940.10","3,940.10",-
3781,4/24/2018,"3,943.80","4,011.00","3,943.80","4,008.00","4,008.00",-
3782,4/25/2018,"3,954.40","4,010.00","3,942.90","4,010.00","4,010.00",-
3783,4/26/2018,"3,953.30","4,018.00","3,943.90","4,011.00","4,011.00",-
3784,4/27/2018,"3,967.20","4,017.00","3,949.60","4,015.00","4,015.00",-
3785,4/30/2018,"3,938.00","4,022.00","3,938.00","4,022.00","4,022.00",-
3786,5/1/2018,"3,942.80","3,948.40","3,942.80","4,020.00","4,020.00",-
3787,5/2/2018,"3,972.10","4,020.00","3,955.30","4,021.00","4,021.00",-
3788,5/3/2018,"3,972.90","4,021.00","3,969.70","4,021.00","4,021.00",-
3789,5/4/2018,"3,966.10","4,021.00","3,966.10","4,021.00","4,021.00",-
3790,5/7/2018,"3,973.20","4,042.00","3,967.60","3,966.30","3,966.30",-
3791,5/8/2018,"3,962.90","4,045.00","3,962.90","4,040.00","4,040.00",-
3792,5/9/2018,"3,974.70","4,046.00","3,970.00","4,045.00","4,045.00",-
3793,5/10/2018,"3,980.00","4,046.00","3,977.30","4,046.00","4,046.00",-
3794,5/11/2018,"3,964.80","4,046.00","3,964.80","4,045.00","4,045.00",-
3795,5/14/2018,"3,968.40","4,041.00","3,968.40","3,965.70","3,965.70",-
3796,5/15/2018,"3,998.30","4,041.00","3,998.30","4,041.00","4,041.00",-
3797,5/16/2018,"4,031.20","4,031.20","3,980.80","4,040.00","4,040.00",-
3798,5/17/2018,"3,971.40","3,976.30","3,971.40","3,980.80","3,980.80",-
3799,5/17/2018,"3,971.40","3,976.30","3,971.40","3,980.80","3,980.80",-
3800,5/18/2018,"3,976.40","3,976.40","3,975.40","3,976.30","3,976.30",-
3801,5/21/2018,"3,980.80","4,050.00","3,976.30","3,972.00","3,972.00",-
3802,5/22/2018,"3,962.20","4,051.00","3,962.20","4,050.00","4,050.00",-
3803,5/23/2018,"3,986.60","4,051.00","3,982.30","4,051.00","4,051.00",-
3804,5/24/2018,"3,982.90","3,982.90","3,980.90","4,056.00","4,056.00",-
3805,5/25/2018,"3,980.10","4,055.00","3,980.10","4,055.00","4,055.00",-
3806,5/28/2018,"3,987.70","3,988.30","3,987.70","4,051.00","4,051.00",-
3807,5/29/2018,"3,997.80","4,055.00","3,986.70","3,988.30","3,988.30",-
3808,5/30/2018,"3,990.10","4,055.00","3,985.60","4,055.00","4,055.00",-
3809,5/31/2018,"3,975.30","4,055.00","3,975.30","4,055.00","4,055.00",-
3810,6/1/2018,"3,984.70","4,060.00","3,984.70","4,060.00","4,060.00",-
3811,6/4/2018,"3,999.30","4,066.00","3,989.10","3,998.50","3,998.50",-
3812,6/5/2018,"3,997.10","4,066.00","3,986.70","4,065.00","4,065.00",-
3813,6/6/2018,"3,972.60","4,066.00","3,972.60","4,065.00","4,065.00",-
3814,6/7/2018,"3,984.10","4,066.00","3,984.10","4,066.00","4,066.00",-
3815,6/8/2018,"3,998.60","4,067.00","3,987.10","4,065.00","4,065.00",-
3816,6/11/2018,"3,968.90","3,969.50","3,968.90","3,969.60","3,969.60",-
3817,6/12/2018,"3,973.10","3,973.10","3,972.70","3,967.10","3,967.10",-
3818,6/13/2018,"3,985.90","4,041.00","3,973.60","4,040.00","4,040.00",-
3819,6/14/2018,"3,959.20","4,050.00","3,958.50","4,041.00","4,041.00",-
3820,6/15/2018,"4,049.30","4,052.00","3,990.30","4,051.00","4,051.00",-
3821,6/18/2018,"3,988.60","4,052.00","3,988.60","4,050.00","4,050.00",-
3822,6/19/2018,"3,984.60","4,050.00","3,984.60","4,050.00","4,050.00",-
3823,6/20/2018,"3,974.90","4,046.00","3,974.90","4,045.00","4,045.00",-
3824,6/21/2018,"3,968.20","4,046.00","3,968.20","4,045.00","4,045.00",-
3825,6/22/2018,"3,963.20","4,046.00","3,963.20","4,046.00","4,046.00",-
3826,6/25/2018,"3,982.00","4,045.00","3,976.50","4,045.00","4,045.00",-
3827,6/26/2018,"3,965.00","4,046.00","3,965.00","4,045.00","4,045.00",-
3828,6/27/2018,"3,996.30","4,056.00","3,991.00","4,040.00","4,040.00",-
3829,6/28/2018,"4,014.70","4,051.00","3,989.40","4,050.00","4,050.00",-
3830,6/29/2018,"3,997.70","4,051.00","3,987.20","4,051.00","4,051.00",-
3831,7/2/2018,"3,976.90","4,051.00","3,976.20","4,050.00","4,050.00",-
3832,7/3/2018,"3,977.30","4,051.00","3,971.50","4,051.00","4,051.00",-
3833,7/4/2018,"3,967.90","3,973.20","3,967.90","4,050.00","4,050.00",-
3834,7/5/2018,"3,965.20","4,050.00","3,965.20","3,973.20","3,973.20",-
3835,7/6/2018,"3,972.20","4,041.00","3,971.60","4,040.00","4,040.00",-
3836,7/9/2018,"3,957.30","4,044.00","3,957.30","3,956.40","3,956.40",-
3837,7/10/2018,"3,975.10","4,045.00","3,967.70","4,045.00","4,045.00",-
3838,7/11/2018,"3,966.60","3,967.10","3,966.60","4,042.00","4,042.00",-
3839,7/12/2018,"3,979.10","4,041.00","3,967.60","4,041.00","4,041.00",-
3840,7/13/2018,"3,966.30","4,045.00","3,966.30","4,040.00","4,040.00",-
3841,7/16/2018,"3,950.70","4,046.00","3,949.80","4,042.00","4,042.00",-
3842,7/17/2018,"3,953.30","4,047.00","3,953.30","4,045.00","4,045.00",-
3843,7/18/2018,"3,992.80","4,049.00","3,973.80","4,046.00","4,046.00",-
3844,7/19/2018,"3,965.10","4,049.00","3,965.10","4,047.00","4,047.00",-
3845,7/20/2018,"3,952.80","4,049.00","3,952.80","4,047.00","4,047.00",-
3846,7/23/2018,"3,942.80","3,971.20","3,942.80","3,946.00","3,946.00",-
3847,7/24/2018,"3,978.30","3,978.30","3,972.10","3,971.20","3,971.20",-
3848,7/25/2018,"3,980.80","3,980.80","3,976.20","3,972.10","3,972.10",-
3849,7/26/2018,"3,961.80","3,969.50","3,961.80","3,976.20","3,976.20",-
3850,7/27/2018,"3,992.50","3,992.50","3,982.00","3,969.50","3,969.50",-
3851,7/30/2018,"3,970.40","4,050.00","3,970.40","3,982.00","3,982.00",-
3852,7/31/2018,"3,972.80","4,047.00","3,971.80","4,050.00","4,050.00",-
3853,8/1/2018,"3,988.40","4,052.00","3,977.50","4,040.00","4,040.00",-
3854,8/2/2018,"3,984.30","4,055.00","3,984.30","4,050.00","4,050.00",-
3855,8/3/2018,"3,999.60","4,056.00","3,976.70","4,055.00","4,055.00",-
3856,8/6/2018,"3,985.10","4,060.00","3,982.90","4,056.00","4,056.00",-
3857,8/7/2018,"3,976.60","4,060.00","3,976.40","4,061.00","4,061.00",-
3858,8/8/2018,"3,990.70","4,061.00","3,984.40","4,061.00","4,061.00",-
3859,8/9/2018,"3,978.70","4,060.00","3,978.70","4,060.00","4,060.00",-
3860,8/10/2018,"4,014.70","4,060.00","3,987.40","4,060.00","4,060.00",-
3861,8/13/2018,"4,011.50","4,062.00","4,011.50","4,060.00","4,060.00",-
3862,8/14/2018,"3,974.60","4,063.00","3,974.60","4,063.00","4,063.00",-
3863,8/15/2018,"4,004.30","4,061.00","3,983.90","4,060.00","4,060.00",-
3864,8/16/2018,"3,974.50","4,061.00","3,974.50","4,061.00","4,061.00",-
3865,8/17/2018,"3,980.50","4,061.00","3,980.50","4,061.00","4,061.00",-
3866,8/20/2018,"3,966.70","4,060.00","3,965.10","4,061.00","4,061.00",-
3867,8/21/2018,"3,938.80","4,061.00","3,938.80","4,061.00","4,061.00",-
3868,8/22/2018,"3,985.50","4,061.00","3,985.50","4,061.00","4,061.00",-
3869,8/23/2018,"3,988.50","3,992.30","3,988.50","4,060.00","4,060.00",-
3870,8/24/2018,"4,004.60","4,066.00","3,987.70","4,060.00","4,060.00",-
3871,8/27/2018,"3,966.20","3,989.10","3,966.20","3,973.30","3,973.30",-
3872,8/28/2018,"3,965.80","3,994.00","3,965.80","3,989.10","3,989.10",-
3873,8/29/2018,"3,995.30","3,997.30","3,995.30","3,994.00","3,994.00",-
3874,8/30/2018,"3,979.20","3,995.00","3,979.20","3,997.30","3,997.30",-
3875,8/31/2018,"4,005.70","4,007.50","4,005.70","3,995.00","3,995.00",-
3876,9/3/2018,"4,028.90","4,028.90","4,002.20","4,007.50","4,007.50",-
3877,9/4/2018,"4,002.80","4,004.40","4,002.80","4,002.20","4,002.20",-
3878,9/5/2018,"3,993.30","4,002.60","3,993.30","4,004.40","4,004.40",-
3879,9/6/2018,"3,988.80","3,988.80","3,988.60","4,002.60","4,002.60",-
3880,9/7/2018,"3,991.30","3,995.30","3,991.30","3,988.60","3,988.60",-
3881,9/10/2018,"4,013.80","4,066.00","4,013.80","3,995.30","3,995.30",-
3882,9/11/2018,"4,007.90","4,080.00","3,999.30","4,066.00","4,066.00",-
3883,9/12/2018,"3,994.10","4,085.00","3,994.10","4,081.00","4,081.00",-
3884,9/13/2018,"3,994.90","4,081.00","3,994.90","4,085.00","4,085.00",-
3885,9/14/2018,"3,988.40","4,014.70","3,988.40","4,090.00","4,090.00",-
3886,9/17/2018,"4,041.40","4,091.00","4,014.70","4,091.00","4,091.00",-
3887,9/18/2018,"4,011.00","4,088.00","4,010.90","4,090.00","4,090.00",-
3888,9/19/2018,"4,013.90","4,089.00","4,012.30","4,089.00","4,089.00",-
3889,9/20/2018,"4,017.90","4,090.00","4,015.20","4,088.00","4,088.00",-
3890,9/21/2018,"3,994.90","4,091.00","3,994.90","4,090.00","4,090.00",-
3891,9/24/2018,"4,014.20","4,091.00","4,013.40","4,007.40","4,007.40",-
3892,9/25/2018,"4,017.70","4,090.00","4,004.90","4,018.70","4,018.70",-
3893,9/26/2018,"4,004.60","4,091.00","3,998.80","4,091.00","4,091.00",-
3894,9/27/2018,"3,999.70","4,070.00","3,999.70","4,075.00","4,075.00",-
3895,9/28/2018,"4,028.00","4,071.00","3,996.50","4,071.00","4,071.00",-
3896,10/1/2018,"3,987.20","4,073.00","3,987.20","4,070.00","4,070.00",-
3897,10/2/2018,"4,007.50","4,070.00","3,995.70","4,070.00","4,070.00",-
3898,10/3/2018,"3,986.90","4,066.00","3,986.90","4,066.00","4,066.00",-
3899,10/3/2018,"3,986.90","4,066.00","3,986.90","4,066.00","4,066.00",-
3900,10/4/2018,"4,025.10","4,066.00","3,995.60","4,065.00","4,065.00",-
3901,10/5/2018,"3,989.00","4,066.00","3,989.00","4,060.00","4,060.00",-
3902,10/8/2018,"3,984.50","3,984.90","3,984.50","3,980.30","3,980.30",-
3903,10/9/2018,"3,976.80","3,985.20","3,976.80","3,984.90","3,984.90",-
3904,10/10/2018,"3,965.20","4,061.00","3,965.20","4,061.00","4,061.00",-
3905,10/11/2018,"3,954.40","4,065.00","3,954.40","4,065.00","4,065.00",-
3906,10/12/2018,"3,991.00","4,061.00","3,991.00","4,061.00","4,061.00",-
3907,10/15/2018,"4,006.20","4,063.00","4,006.20","4,063.00","4,063.00",-
3908,10/16/2018,"4,011.70","4,060.00","3,993.70","4,060.00","4,060.00",-
3909,10/17/2018,"3,994.20","4,061.00","3,988.30","4,060.00","4,060.00",-
3910,10/18/2018,"4,003.60","4,060.00","4,003.60","4,061.00","4,061.00",-
3911,10/19/2018,"4,044.60","4,057.00","4,043.90","4,057.00","4,057.00",-
3912,10/22/2018,"4,027.60","4,050.00","3,988.80","4,047.00","4,047.00",-
3913,10/23/2018,"4,002.80","4,051.00","4,002.80","4,051.00","4,051.00",-
3914,10/24/2018,"4,002.00","4,051.00","3,986.60","4,051.00","4,051.00",-
3915,10/25/2018,"3,988.90","4,050.00","3,988.20","4,045.00","4,045.00",-
3916,10/26/2018,"3,998.00","4,051.00","3,983.40","4,051.00","4,051.00",-
3917,10/29/2018,"3,967.50","4,051.00","3,964.20","3,963.80","3,963.80",-
3918,10/30/2018,"3,970.50","4,051.00","3,970.50","4,050.00","4,050.00",-
3919,10/31/2018,"3,978.40","4,051.00","3,978.40","4,050.00","4,050.00",-
3920,11/1/2018,"3,988.20","4,041.00","3,988.20","4,041.00","4,041.00",-
3921,11/2/2018,"4,015.90","4,041.00","3,956.70","4,041.00","4,041.00",-
